expediente,tipo,objetoContrato,estado,importe,fechas,fechas2,fechas3
SE 168/21,Servicios,Contratación del Servicio de Rutas Escolares para realizar el Transporte Escolar de Menores del Curso 2021/2022,Resuelta,59625.00,Publicación PLACSP: Adjudicación:19/11/2021 Formalización:28/12/2021,
OB 202/21,Obras,Contratación de las obras Pabellón Polideportivo en el Sector URP-SP-10 San Pedro Alcántara TM Marbella Málaga,Resuelta,4705146.18,Publicación PLACSP: Adjudicación:29/12/2021 Formalización:22/03/2022,
SE 4/22,Servicios,Servicio de limpieza de la Biblioteca Municipal "Fernando Alcalá",Resuelta,116350.00,Publicación PLACSP: Adjudicación:28/12/2021 Formalización:22/03/2022,
SU 3/22,Suministros,Contratación del Suministro en Régimen de Arrendamiento de Plataforma de Gestión Integral en Materia de Agencia de Colocación y Orientación Laboral del Ayuntamiento de Marbella,Resuelta,19000.00,Publicación PLACSP: Adjudicación:31/01/2022 Formalización:23/03/2022,
SE 229/21,Servicios,Alquiler de campos de futbol 11 de césped natural para entrenamiento y partidos oficiales del Marbella FC,Resuelta,31200.00,Publicación PLACSP: Adjudicación:19/08/2021 Formalización:08/11/2021,
OB 211/21,Obras,Contratación de las Obras Remodelación del Espacio Público en Intersección de la calle Manuel González Portilla y la avda del Mediterráneo San Pedro Alcántara TM Marbella Málaga,Adjudicada,279742.11,Publicación PLACSP: Adjudicación:31/01/2022,
SE 204/21,Servicios,Contratación de la organización y producción de los eventos desarrollados con motivo de la Feria y Fiestas de San Pedro Alcántara 2021,Resuelta,34190.00,Publicación PLACSP: Adjudicación:14/10/2021 Formalización:15/10/2021,
SU 207/21,Suministros,Contratación del Suministro de una Máquina Retroexcavadora para la Delegación de Medio Ambiente y Playas del Excmo Ayuntamiento de Marbella,Resuelta,82644.62,Publicación PLACSP: Adjudicación:17/11/2021 Formalización:01/12/2021,
OB 199/21,Obras,Contratación de la Obra "Mejora de la Eficiencia Energética en el Complejo Deportivo formado por el Estadio Municipal y el Polideportivo Juan José Almagro de San Pedro Alcántara TM Marbella Málaga incluido en la Edusi Marbella Modelo de Ciudad Sostenible Cofinanciada en un 80 por el Fondo Europeo de Desarrollo Regional Feder en el Marco del Programa Operativo Plurirregionial de España POPE 2014-2020,Resuelta,710453.92,Publicación PLACSP: Adjudicación:29/11/2021 Formalización:13/12/2021,
SE 5/22,Servicios,Contratación del Servicio para el Asesoramiento Diseño Producción y Ejecución de Acciones de Difusión Información Publicidad y Participación de la Estrategia de Desarrollo Urbano Sostenible Integrado "DUSI MARBELLA" Modelo de Ciudad Sostenible" Cofinanciado en un 80 por el Fondo Europeo de Desarrollo Regional FEDER en el Marco del Programa Operativo Plurirregional de España 2014-2020,Resuelta,281282.64,Publicación PLACSP: Desistimiento:13/09/2021,
BPAT 26/21,Patrimonial,Enajenación de las viviendas letras A y B Portal 7 Edificio 2 del Conjunto residencial Jardines del Príncipe sito en Avda Jaime de Mora y Aragón 16 Marbella anotado en el Inventario de Bienes Municipales con el numero 1625 y 1626 Naturaleza Patrimonial-PMS,Resuelta,1196413.02,Publicación PLACSP: Adjudicación:26/10/2021,
D BPAT 8/21,Patrimonial,Enajenación de la vivienda letra A planta segunda edificio 1 del Conjunto Residencial Jardines de Lunamar situado en C/ Pino Real 3 Las Chapas anotada en el Inventario de Bienes Municipales con el nº 1166 naturaleza patrimonial-PMS,Resuelta,235316.68,Publicación PLACSP: Adjudicación:26/10/2021,
SE 177/21,Servicios,Contratación del Servicio de Espectáculo Pirotécnico que se va a practicar con ocasión de la celebración de la Feria de San Pedro Alcántara 2021,Resuelta,9000.00,Publicación PLACSP: Adjudicación:01/09/2022 Formalización:06/09/2022,
OB 182/21,Obras,Contratación de la obra  Remodelación y mejora de infraestructura en pasaje San José San Pedro Alcántara TM de Marbella Málaga incluido en la Edusi Marbella modelo ciudad sostenible cofinanciada en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España POPE 2014-2020,Resuelta,315247.84,Publicación PLACSP: Adjudicación:22/12/2021 Formalización:11/01/2022,
SE 175/21,Servicios,Contratación del Servicio de Soporte Técnico del Sistema "Gestión Tributaría "GITC-TRB" Ayuntamiento de Marbella,Resuelta,5823.17,Publicación PLACSP: Adjudicación:09/09/2021,
OB 218/21,Obras,Obra de emergencia del apeo de emergencia en el graderío noreste para el refuerzo estructural del Estadio de Futbol "ANTONIO LORENZO CUEVAS" de Marbella Málaga,Resuelta,16796.87,Publicación PLACSP: Adjudicación:09/08/2021 Formalización:09/08/2021,
OB 191/21,Obras,Contratación de la obra Recuperación del entorno Parque Vigil de Quiñones y Rehabilitación de la Capilla TM Marbella Málaga incluido en la EDUSI Marbella Modelo de Ciudad Sostenible Cofinanciada en un 80 por el Fondo Europeo de Desarrollo Regional FEDER en el Marco del Programa Operativo Plurirregionial de España POPE 2014-2020,Resuelta,570926.75,Publicación PLACSP: Adjudicación:25/11/2021 Formalización:13/12/2021,
SE 193/21,Servicios,Contratación del Servicio de Mantenimiento y Soporte Técnico del Programa Informático SSMANAGER V700 para el Servicio de Limpieza del Ayuntamiento de Marbella,Resuelta,5574.14,Publicación PLACSP: Adjudicación:18/11/2021 Formalización:01/12/2021,
SU 171/21,Suministros,Contratación del Suministro de Vehículos para diversos Servicios del Excmo Ayuntamiento de Marbella,Resuelta,87000.00,Publicación PLACSP: Adjudicación:17/11/2021 Formalización:01/12/2021,
SE 167/21,Servicios,Contratación de los servicios sanitarios y preventivos para los eventos organizados por el Área de Fiestas del Distrito San Pedro Alcántara,Resuelta,32702.00,Publicación PLACSP: Adjudicación:14/10/2021 Formalización:27/10/2021,
SE 213/21,Servicios,Servicio de emergencia para cumplir recomendaciones de operación y mantenimiento sistemas climatización y ventilación de edificios municipales según normativa vigente y recomendaciones ministerio sanidad prevención transmisión SARS-COV2 mediante aerosoles,Resuelta,49997.84,Publicación PLACSP: Adjudicación:28/07/2021 Formalización:28/07/2021,
CP 190/21,Privado,Patrocinio publicitario para la promoción del destino Marbella mediante la difusión de la imagen turística e institucional del Ayuntamiento de Marbella con motivo de la celebración del II Congreso SUTUS 2021 Space and Underwater Tourism Universal Summit ,Resuelta,10000.00,Publicación PLACSP: Adjudicación:17/09/2021 Formalización:20/09/2021,
OB 98/21,Obras,Contratación de las obras "Rehabilitación y Puesta en valor de las Instalaciones de la Protectora Municipal de Animales" TM Marbella Málaga,Resuelta,1188878.76,Publicación PLACSP: Adjudicación:19/11/2021 Formalización:01/12/2021,
SE 176/21,Servicios,Contratación del Servicio para el Desarrollo de la Innovación y el Emprendimiento Social en el Municipio de Marbella,Resuelta,46752.37,Publicación PLACSP: Adjudicación:28/10/2021 Formalización:03/11/2021,
BPAT 25/21,Patrimonial,Enajenación de la vivienda Letra B planta primera portal 9 edificio 2 del Conjunto Residencial "Jardines del Príncipe" sito en Jaime de Mora y Aragón 16 Marbella anotado en el Inventario de Bienes Municipales con el numero 1630 naturaleza patrimonial,Resuelta,577934.29,Publicación PLACSP: Adjudicación:24/09/2021,
SE 134/21,Servicios,Contratación de la Prestación del Servicio de Ayuda a Domicilio del Excmo Ayuntamiento de Marbella,Adjudicada,14258496.00,Publicación PLACSP: Adjudicación:30/06/2022,
BPAT 11/21,Patrimonial,Uso privativo de la parcela de equipamiento publico con una superficie de 6000 m2 en el Sector URP-AN-7 “Camino de Ángel ” en Marbella para la Construcción Explotación y Gestión de un Centro Residencial de Salud Integral y cuidado de mayores,Resuelta,179054.28,Publicación PLACSP: Adjudicación:16/06/2022 Formalización:04/07/2022,
BPAT 24/21,Patrimonial,Enajenación mediante procedimiento abierto subasta pública de la vivienda letra A planta primera portal 9 edificio 2 del Conjunto Residencial "Jardines del Príncipe" sito en avenida Jaime de Mora y Aragón 16 Marbella,Resuelta,596925.17,Publicación PLACSP: Adjudicación:24/09/2021,
BPAT 22/21,Patrimonial,Enajenación mediante procedimiento abierto subasta pública de la vivienda letra B planta primera portal 8 edificio2 del Conjunto Residencial "Jardines del Príncipe" sito en avenida Jaime de Mora y Aragón 16 Marbella,Resuelta,598206.51,Publicación PLACSP: Adjudicación:24/09/2021,
SU 94/21,Suministros,Contratación del Suministro por cuenta abierta de Aparatos de Telefonía Móvil y Mantenimiento de Reparaciones para los distintos Servicios del Excmo Ayuntamiento de Marbella,Resuelta,41322.32,Publicación PLACSP: Adjudicación:08/09/2021,
SE 106/21,Servicios,Contratación del Servicio de Asistencia y Consultoría para la Redacción de la Valoración de los Puestos de Trabajo Tipo la Relación de los Puestos de Trabajo y el Reglamento de Gestión de los Puestos de Trabaja del Excmo Ayuntamiento de Marbella,Resuelta,285464.93,Publicación PLACSP: Adjudicación:17/03/2022 Formalización:16/05/2022,
SE 87/21,Servicios,Contratación del Servicio de Prevención y Control de la Legionella en las Instalaciones Municipales del Excmo Ayuntamiento de Marbella,Resuelta,165289.26,Publicación PLACSP: Adjudicación:23/11/2021 Formalización:17/01/2022,
DSU 66/21 LOTES 2 Y 3,Suministros,Suministro por lotes del vestuario para el Personal del Servicio de Prevención Extinción de Incendios y Salvamentos del Excmo Ayuntamiento de Marbella,Resuelta,75450.00,Publicación PLACSP: Adjudicación:26/10/2021 Formalización:02/11/2021,
OB 183/21,Obras,Contratación de la obra Remodelación y Mejora de Infraestructuras en las calles Nuestra Señora de Gracia y Virgen del Pilar TM Marbella modelo de Ciudad Sostenible cofinanciada en un 80 por el Fondo Europeo de Desarrollo Regional FEDER en el Marco del Programa Operativo Plurirregionial de España POPE 2014-2020,Resuelta,2535110.68,Publicación PLACSP: Adjudicación:28/10/2021 Formalización:01/12/2021,
SE 194/21,Servicios,Servicio de emergencia para el estudio del estado actual del estadio de futbol " Antonio Lorenzo Cuevas" de Marbella Malaga,Resuelta,28270.00,Publicación PLACSP: Adjudicación:09/07/2021 Formalización:09/07/2021,
SU 196/21,Suministros,Suministro para la sustitución de la cámara frigorífica de frutas y verduras del Mercado Municipal Divina Pastora de Marbella,Resuelta,7332.80,Publicación PLACSP: Adjudicación:09/07/2021 Formalización:09/07/2021,
OB 158/21,Obras,Contratación de la Redacción del Proyecto y la Ejecución de las obras "Rehabilitación del Trapiche del Prado antiguo complejo Preindustrial de la Caña de Azúcar para Centro de Interpretación T M Marbella Málaga" incluido en el EDUSI Marbella modelo de Ciudad Sostenible cofinanciada en un 80 por el Fondo Europeo de desarrollo regional FEDER en el marco del programa operativo plurirregionial de España POPE 2014-2020,Resuelta,3210961.98,Publicación PLACSP: Adjudicación:28/10/2021 Formalización:28/12/2021,
SU 157/21,Suministros,Suministro por cuenta abierta de piezas materiales herramientas lubricantes y fluidos de recambio para el Parque Móvil Municipal y Parque Móvil Policía Local y Seguridad Ciudadana del Excmo Ayuntamiento de Marbella,Resuelta,247933.89,Publicación PLACSP: Adjudicación:18/11/2021 Formalización:17/01/2022,
SE 188/21,Servicios,Servicio de instalación mantenimiento desmontaje limpieza almacenamiento y suministro de los equipamientos de playa de Marbella y San Pedro Alcántara,Resuelta,398869.89,Publicación PLACSP: Adjudicación:01/07/2021 Formalización:01/07/2021,
CP 179/21,Privado,Patrocinio Publicitario para la promoción del destino Marbella mediante la difusión de la Imagen Turística e Institucional del Ayuntamiento de Marbella en el Festival Starlite Catalana Occidente que se celebrara en Marbella 2021,Resuelta,206611.57,Publicación PLACSP: Adjudicación:29/07/2021 Formalización:04/08/2021,
OB 159/21,Obras,Contratación de la obra denominada "Tratamiento urbano del interior de la Glorieta de "Pedro Gil" en la intersección entre la Avda Virgen del Rocio y la Avda Norberto Goizueta Daz San Pedro Alcantara TM Marbella Malaga incluido en la EDUSI Marbella modelo de ciudad sostenible cofinanciada en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España POPE 2014-2020,Resuelta,297520.66,Publicación PLACSP: Adjudicación:26/10/2021 Formalización:08/11/2021,
BPAT 8/21,Patrimonial,Enajenación mediante procedimiento abierto subasta publica de la vivienda letra A planta segunda edificio 1 del Conjunto Residencial Jardines de Lunamar situado en C/ Pino Real 3 Las Chapas anotada en el Inventario de Bienes Municipales con el numero 1166 naturaleza patrimonial-PMS,Resuelta,314145.85,Publicación PLACSP: Adjudicación:22/09/2021,
SU 67/21,Suministros,Suministro de tres autobuses nuevos para la flota de transporte colectivo del Ayuntamiento de Marbella de la "estrategia DUSI Marbella modelo de ciudad sostenible 2020" cofinanciado en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España 2014-2020,Resuelta,685950.41,Publicación PLACSP: Adjudicación:16/11/2021 Formalización:07/02/2022,
SU 114/21,Suministros,Suministro de tablets y accesorios de instalación en vehículos para la Policía Local de Marbella incluido en la EDUSI MARBELLA modelo de ciudad sostenible 2020 cofinanciada en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España POPE 2014-2020,Resuelta,65426.55,Publicación PLACSP: Adjudicación:02/12/2021 Formalización:13/12/2021,
SU 137/21,Suministros,Suministro por cuenta abierta de medicamentos y productos farmacéuticos del servicio de medicina laboral del Excmo Ayuntamiento de Marbella,Resuelta,18315.32,Publicación PLACSP: Adjudicación:21/12/2021 Formalización:29/12/2021,
SE 147/21,Servicios,Servicio de vigilancia de la salud del colectivo de trabajadores del Excmo Ayuntamiento de Marbella,Resuelta,158264.47,Publicación PLACSP: Adjudicación:27/06/2022 Formalización:01/07/2022,
CP 165/21,Privado,Patrocinio publicitario para la promoción de la ciudad mediante la difusión de la marca "Marbella" en el evento denominado “HERBALIFE NUTRITION 3X3 BASKET SERIES MARBELLA OPEN 2021",Resuelta,21666.67,Publicación PLACSP: Adjudicación:28/07/2021 Formalización:04/08/2021,
SU 166/21,Suministros,Suministro en régimen de alquiler por cuenta abierta de carpas para la feria de San Pedro de Alcántara,Resuelta,99600.00,Publicación PLACSP: Adjudicación:15/09/2021 Formalización:15/10/2021,
OB 142/21,Obras,Contratación de las obras "Regeneración urbana de San Pedro Alcántara remodelación y mejora de infraestructuras en la calle La Cantera de la barriada del Ingenio",Resuelta,231857.60,Publicación PLACSP: Adjudicación:15/10/2021 Formalización:27/10/2021,
SE 128/21,Servicios,Servicio de Redacción de Proyecto de la obra "Rehabilitación Energética de la Piscina Salduba del Complejo Deportivo "Serrano Lima" TM Marbella Málaga" para el Excmo Ayuntamiento de Marbella,Resuelta,48749.31,Publicación PLACSP: Adjudicación:28/10/2021 Formalización:12/11/2021,
SE 92/21,Servicios,Servicio de información atención control del publico y limpieza de la zona arqueológica denominada Villa Romana Rio Verde,Resuelta,49586.80,Publicación PLACSP: Adjudicación:15/11/2021 Formalización:01/12/2021,
SE 131/21,Servicios,Servicio de agencia de viajes para las Delegaciones de Turismo y Alcaldía del Excmo Ayuntamiento de Marbella,Resuelta,47933.89,Publicación PLACSP: Adjudicación:01/12/2021 Formalización:24/02/2022,
DPAT 49/21,Patrimonial,Concesión consistente en la Instalación y Explotación de cuarenta y dos lotes de Masajes ubicados en la Playas del Término Municipal de Marbella,Resuelta,314328.00,Publicación PLACSP: Desistimiento:11/11/2021,
BPAT 16/21,Patrimonial,Subasta publica de la vivienda letra A planta primera portal 8 edificio 2 del Conjunto Residencial "Jardines del Príncipe" sito en Avda Jaime de Mora y Aragón 16 de Marbella anotado en el Inventario de Bienes municipales con el numero 1627 naturaleza patrimonial,Adjudicada,598206.51,Publicación PLACSP: Adjudicación:20/09/2021,
SE 143/21,Servicios,Servicio de redacción de proyecto de "Rehabilitación del edificio antigua Escuela Oficial de Idiomas sito en Travesía Huerta los Cristales nº 7 para uso residencial en régimen de vivienda protegida TM de Marbella Málaga",Resuelta,24793.39,Publicación PLACSP: Adjudicación:19/11/2021 Formalización:01/12/2021,
SE 154/21,Servicios,Servicio de instalaciones eléctricas redes de distribución alumbrado decorativo vial y ornamental definitivo y temporal de eventos de ferias verbenas alumbrado de navidad y ornamentales y alumbrado definitivo led años 2021 2022 2023 2024 y 2025 para el Excmo Ayuntamiento de Marbella,Resuelta,1012116.60,Publicación PLACSP: Adjudicación:04/10/2021 Formalización:12/11/2021,
OB 108/21,Obras,Contratación de la obra "Instalación y puesta en servicio de un sistema de video y sensores para la gestión y control del trafico de la ciudad de Marbella Fase 2ª Nucleos urbanos de Marbella" de la "estrategia DUSI Marbella modelo de ciudad sostenible 2020" cofinanciado en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España POPE 2014-2020,Resuelta,1239623.73,Publicación PLACSP: Adjudicación:17/09/2021 Formalización:29/09/2021,
SE 140/21,Servicios,Contratación del Servicio de Catering con motivo de los Santos Patronos de la Policía Local de Marbella durante los años 2021-2022,Resuelta,24000.00,Publicación PLACSP: Adjudicación:29/09/2021 Formalización:30/09/2021,
OB 153/21,Obras,Ejecución de las Obras del título"Regeneracion urbana de las calles Virgen de Loreto Perepetuo Socorro Virgen del Pilar Sagrada Familia y los Claveles San Pedro Alcantara TM Marbella Malaga incluido en la EDUSI Marbella modelo ciudad sostenible cofinanciada en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España POPE 2014-2020,Resuelta,637580.05,Publicación PLACSP: Adjudicación:26/10/2021 Formalización:28/10/2021,
SU 135/21,Suministros,Contratación del suministro por cuenta abierta de material fungible destinado al curso de cerámica que la Delegación Municipal de Cultura desarrolla en Marbella,Resuelta,13200.00,Publicación PLACSP: Adjudicación:04/10/2021 Formalización:13/10/2021,
SE 86/21,Servicios,Servicio de retirada y gestión de excrementos de los caballos del escuadrón de caballería de la Policía Local de Marbella durante los años 2021 2022 2023 Y 2024,Resuelta,16308.00,Publicación PLACSP: Adjudicación:26/08/2021 Formalización:22/09/2021,
OB 138/21,Obras,Contratación de la obra "Remodelación y mejora de infraestructuras en las calles Nuestra Señora de Gracia y Virgen del Pilar TM de Marbella Málaga incluido en la EDUSI Marbella modelo de ciudad sostenible cofinanciada en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España POPE 2014-2020”,Resuelta,2543074.50,Publicación PLACSP: Desistimiento:22/06/2021,
SE 112/21,Servicios,Servicio para la formación de técnicos en mantenimiento de edificios y comunidades,Resuelta,20275.00,Publicación PLACSP: Adjudicación:14/10/2021 Formalización:03/11/2021,
OB 129/21,Obras,Contratación de la obra "Remodelación de parque publico en calle Juanar TM de Marbella Málaga"incluido en la EDUSI Marbella modelo de ciudad sostenible 2020 cofinanciada en un 80 por el fondo europeo de desarrollo regional FEDER en el marco del programa operativo plurirregional de España POPE 2014-2020,Resuelta,752317.25,Publicación PLACSP: Adjudicación:21/10/2021 Formalización:28/10/2021,
CAE 101/21,Administrativo especial,Contratación de la Explotación del Bar-Cafetería del Centro de Participación Activa para Personas Mayores de Santa Marta,Resuelta,7745.44,Publicación PLACSP: Adjudicación:29/09/2021,
SU 102/21,Suministros,Suministro de Mobiliario y Equipamiento Informático y Audiovisual Claraboyas y Textiles Señalética Cortinas Acústicas y Cámaras de Seguridad y Vigilancia para la Biblioteca Municipal "Fernando Alcalá" y que incluya el Transportes Montaje e Instalación y Puesta en Servicio del Excmo Ayuntamiento de Marbella,Resuelta,541314.00,Publicación PLACSP: Adjudicación:11/11/2021 Formalización:24/11/2021,
OB 144/21,Obras,Contratación de las obras "Parque publico entre avenida de la Florida calle la Chumbera y calle la Pimienta TM Marbella Málaga,Resuelta,1030824.47,Publicación PLACSP: Adjudicación:26/10/2021 Formalización:09/11/2021,
SE 122/21,Servicios,Servicio Sanitario-Preventivo de los eventos organizados por la Delegación de Fiestas del Excmo Ayuntamiento de Marbella,Resuelta,96000.00,Publicación PLACSP: Adjudicación:28/09/2021 Formalización:29/09/2021,
SE 113/21,Servicios,Contratación del Servicio de una Agrupación Musical para la realización de conciertos y actuaciones públicas de obras musicales dentro de las necesidades oficiales y sociales de los eventos organizado por la Delegación de Fiestas del Excmo Ayuntamiento de Marbella,Resuelta,78100.00,Publicación PLACSP: Adjudicación:17/09/2021 Formalización:01/12/2021,
SU 121/21,Suministros,Contratación del suministro por cuenta abierta de materiales y productos de limpieza para la Delegación de Limpieza del Excmo Ayuntamiento de Marbella,Resuelta,20661.24,Publicación PLACSP: Adjudicación:08/09/2021 Formalización:28/10/2021,
SE 90/21,Servicios,Servicio de bonos de estacionamientos públicos de vehículos para el Excmo Ayuntamiento de Marbella,Evaluación,34999.00,Present. Oferta:03/06/2021,
SU 110/21,Suministros,Contratación del suministro por cuenta abierta de material y productos de limpieza para las distintas dependencias municipales del Ayto de Marbella y centros escolares del termino municipal años 2021-2025,Resuelta,231404.96,Publicación PLACSP: Adjudicación:02/12/2021 Formalización:17/01/2022,
CP 78/21,Privado,Suministro de un grupo escultórico con la representación de un policía de época en la rotonda en Avda Las Albarizas intersección Avda General López Domínguez y calle Alfredo Palma TM de Marbella Málaga,Resuelta,28665.00,Publicación PLACSP: Adjudicación:13/07/2021 Formalización:04/08/2021,
SU 115/21,Suministros,Adquisición reparación y montaje de neumáticos equilibrados de ruedas y alineaciones de dirección para los diferentes vehículos adscritos al parque móvil municipal y parque móvil Policía Local y Seguridad Ciudadana del Excmo Ayuntamiento de Marbella,Resuelta,123966.94,Publicación PLACSP: Adjudicación:15/09/2021 Formalización:02/11/2021,
CP 130/21,Privado,Contratación del patrocinio publicitario para la celebración en Marbella del Clinic Internacional de baloncesto "Fundación Cesare Scariolo" para los años 2021 2022 Y 2023,Resuelta,74380.17,Publicación PLACSP: Adjudicación:10/08/2021,
CP 107/21,Privado,Patrocinio Publicitario para la celebración en Marbella del evento denominado "THE ONE MARBELLA" para los años 201 2022 y 2023,Resuelta,105000.00,Publicación PLACSP: Adjudicación:18/06/2021 Formalización:13/07/2021,
SU 105/21,Suministros,Suministro en Régimen de Alquiler de Vehículos para la Unidad de Parques y Jardines del Excmo Ayuntamiento de Marbella,Resuelta,26400.00,Publicación PLACSP: Adjudicación:20/09/2021 Formalización:28/10/2021,
SE 97/21,Servicios,Contratación del Servicio de Intérpretes de Lengua de Signos Española para la Atención de Personas Sordas o con Discapacidad Auditiva para el Excmo Ayuntamiento de Marbella,Resuelta,54540.00,Publicación PLACSP: Adjudicación:29/09/2021 Formalización:09/11/2021,
OB 111/21,Obras,Aparcamiento superficial provisional en la calle 19-A de Guadalmina Alta San Pedro Alcántara TM de Marbella Málaga,Resuelta,523841.65,Publicación PLACSP: Adjudicación:22/09/2021 Formalización:30/09/2021,
DCP 57/21,Privado,Contratación de las Pólizas de Seguro de Accidente de Perros de los Servicios de Policía y Protección Civil del Excmo Ayuntamiento de Marbella,Resuelta,6000.00,Publicación PLACSP: Adjudicación:30/07/2021,
SE 100/21,Servicios,Contratación del Servicio por cuenta abierta de Asistencia en Grúa para vehículos del Parque Móvil de la Delegación de Limpieza para el Excmo Ayuntamiento de Marbella,Resuelta,14876.05,Publicación PLACSP: Adjudicación:04/08/2021 Formalización:20/09/2021,
DSE 47/21,Servicios,Servicio de tramitación de documentación de vehículos/embarcaciones de la flota municipal del Excmo Ayuntamiento de Marbella 2021-2024,Resuelta,10000.00,Publicación PLACSP: Adjudicación:04/08/2021 Formalización:22/09/2021,
CP 109/21,Privado,Contratación del Patrocinio Publicitario para la promoción de la Ciudad de Marbella con el Club Alpino Ama Dablam para la Actividad "Proyecto 8000" durante los años 2021 2022 y 2023,Resuelta,19837.71,Publicación PLACSP: Adjudicación:10/08/2021,
SE 95/21,Servicios,Servicio de vigilantes de seguridad y auxiliares de servicios para eventos organizados por la Delegación de Fiestas,Resuelta,91154.50,Publicación PLACSP: Adjudicación:16/07/2021 Formalización:04/08/2021,
SU 99/21,Suministros,Suministro por cuenta abierta de Banderas Institucionales y Ornamentales para Actos Protocolarios Dependencias Municipales y Vías Públicas del Excmo Ayuntamiento de Marbella,Resuelta,15041.32,Publicación PLACSP: Adjudicación:18/11/2021 Formalización:01/12/2021,
OB 71/21,Obras,Contratación de las obras "Mejora de Accesibilidad Peatonal en el entorno de los CEIP Juan Ramón Jiménez y Valdeolletas T M Marbella Málaga,Resuelta,142443.00,Publicación PLACSP: Adjudicación:06/08/2021 Formalización:07/09/2021,
PAT 11/21,Patrimonial,Concesión demanial del uso privativo de la parcela de equipamiento público con una superficie de 6000 m2 en el sector URP-AN-7 "Camino del Ángel" en Marbella para la Construcción Explotación y Gestión de un Centro Residencial de Salud Integral y Cuidados de Mayores,Anuncio Previo,11190892.50,,
SE 73/21,Servicios,Contratación del Servicio de Mantenimiento de los Estanques Artificiales del Excmo Ayuntamiento de Marbella,Resuelta,17567.76,Publicación PLACSP: Adjudicación:06/08/2021 Formalización:20/09/2021,
SE 82/21,Servicios,Contratación del Servicio de Mantenimiento y Conservación de los Juegos del Agua de la Plaza de Toros para el Excmo Ayuntamiento de Marbella,Resuelta,13954.54,Publicación PLACSP: Adjudicación:11/08/2021 Formalización:20/09/2021,
CP 93/21,Privado,Contratación del Patrocinio Publicitario para la Promoción de Marbella mediante la difusión de la Imagen Institucional del Ayuntamiento con el Logo Turístico de Marbella en la celebración del evento "Chefs For Children",Resuelta,20000.00,Publicación PLACSP: Adjudicación:01/07/2021 Formalización:13/07/2021,
SU 103/21,Suministros,Contratación del Suministro de Productos Químicos y Desinfectantes para el cuidado y mantenimiento de las Piscinas Municipales y Otras Instalaciones Deportivas Municipales,Resuelta,70907.97,Publicación PLACSP: Adjudicación:22/03/2022 Formalización:27/04/2022,
SU 70/21,Suministros,Contratación del suministro de vehículos ligeros por lotes para el servicio de prevención extinción de incendios y salvamentos del Excmo Ayuntamiento de Marbella,Resuelta,208000.00,Publicación PLACSP: Adjudicación:15/09/2021 Formalización:09/11/2021,
BPAT 7/21,Patrimonial,Enajenación mediante procedimiento abierto subasta publica de la vivienda letra B planta primera portal 6 edificio 2 del Conjunto Residencial Jardines del Príncipe sito en Avd Jaime de Mora y Aragón 16 anotado en el Inventario de Bienes Municipales con el numero 1624 naturaleza patrimonial,Resuelta,598206.51,Publicación PLACSP: Adjudicación:15/06/2021,
DD BPAT 12/20,Patrimonial,Enajenación de la parcela nº 54 situada en la Urb El Gamonal San Pedro Alcántara TM de Marbella anotada en el Inventario de Bienes Municipales con el numero 540 naturaleza patrimonial incluido en el patrimonio municipal del sueloPMS,Resuelta,71461.95,Publicación PLACSP: Adjudicación:27/07/2021 Formalización:22/09/2021,
COP 53/21,Concesión de Obras Públicas,Contratación de la Concesión de obras para la construcción y posterior explotación de un aparcamiento subterráneo y ordenación de cubierta sito en Avenida Severo Ochoa comprendido entre la Avenida Nabeul y Travesía Huerta los Cristales TM Marbella Málaga,Resuelta,18814621.00,Publicación PLACSP: Adjudicación:20/04/2022,
DCP 33/21,Privado,Contratación del Patrocinio para la promoción de la Ciudad mediante la difusión de la Imagen del Logo "Marca Marbella Juniors" con la Entidad Club Deportivo "Marbella Paraíso Club de Fútbol" para las Competiciones Deportivas en las que participen todos sus Equipos durante las Temporadas Deportivas comprendidas entro los años 2021 y 2023,Resuelta,22038.56,Publicación PLACSP: Adjudicación:09/06/2021 Formalización:22/06/2021,
SE 80/21,Servicios,Contratación de los servicios necesarios para la Impartición y Ejecución de las Acciones Formativas Online incluidas en el Plan Municipal de Formación para el Empleo 2021 2022 y 2023 organizados por la Delegación de Empleo del Ayuntamiento de Marbella,Parcialmente Resuelta,34560.00,Publicación PLACSP: Adjudicación:05/11/2021 Formalización:24/02/2022,
SE 64/21,Servicios,Contratación del Servicio consistente en el Desarrollo e Impartición de los Cursos Talleres y Actividades de Ocio de los Centros de Participación Activa para Personas Mayores del Excmo Ayuntamiento de Marbella,Resuelta,321604.00,Publicación PLACSP: Desistimiento:04/06/2021,
